Date,PortfolioReturn
2022-09-02,-0.013610965151780507
2022-09-06,-0.008215283726418665
2022-09-07,0.009253855029022873
2022-09-08,-0.009617816613710861
2022-09-09,0.018839617102523798
2022-09-12,0.03850833344249516
2022-09-13,-0.0586796966305444
2022-09-14,0.009555400487356591
2022-09-15,-0.018930017824952627
2022-09-16,-0.010959926921613627
2022-09-19,0.025082800239190295
2022-09-20,0.015665608774362294
2022-09-21,-0.020267896048991152
2022-09-22,-0.006375106010613973
2022-09-23,-0.015123985568698983
2022-09-26,0.0022604999806807857
2022-09-27,0.006566149709981595
2022-09-28,-0.012651584052389975
2022-09-29,-0.04911882942423185
2022-09-30,-0.03003949757105384
2022-10-03,0.030752573341018108
2022-10-04,0.025622904975960648
2022-10-05,0.002053147592063098
2022-10-06,-0.006625363882063695
2022-10-07,-0.03671861319699288
2022-10-10,0.0023556509622530974
2022-10-11,-0.010255137199313369
2022-10-12,-0.004604952797309991
2022-10-13,0.033612877644473516
2022-10-14,-0.03223991329991682
2022-10-17,0.02912284030550838
2022-10-18,0.00940917384382245
2022-10-19,0.000765224787072416
2022-10-20,-0.0032668225036136533
2022-10-21,0.02705894116152807
2022-10-24,0.014802606998346235
2022-10-25,0.019337597873668955
2022-10-26,-0.019626996913600703
2022-10-27,-0.03046556352580132
2022-10-28,0.07555269444630586
2022-10-31,-0.015410382559017388
2022-11-01,-0.01754269101880168
2022-11-02,-0.03730504154967329
2022-11-03,-0.04240512592628687
2022-11-04,-0.0019471667925194946
2022-11-07,0.0039021549409123946
2022-11-08,0.004175147452333494
2022-11-09,-0.03318998173071275
2022-11-10,0.08897444881881622
2022-11-11,0.019268787404866705
2022-11-14,-0.009485544173738703
2022-11-15,0.011869511759624363
2022-11-16,-0.008331241464504813
2022-11-17,0.012971463134699768
2022-11-18,0.003781845151531016
2022-11-21,-0.02168035262152046
2022-11-22,0.014661134741615012
2022-11-23,0.005926337307785801
2022-11-25,-0.019593484967535546
2022-11-28,-0.02626440088223969
2022-11-29,-0.02114835392275538
2022-11-30,0.04859404506298981
2022-12-01,0.0018915204897820281
2022-12-02,-0.0033713903727413674
2022-12-05,-0.007983011172342125
2022-12-06,-0.025369925088949308
2022-12-07,-0.013785065500500182
2022-12-08,0.012132816728680496
2022-12-09,-0.0034350837829810743
2022-12-12,0.016390061163394254
2022-12-13,0.0067822515982949305
2022-12-14,-0.01553557905983205
2022-12-15,-0.04685437576338036
2022-12-16,-0.01457876293353233
2022-12-19,-0.01590964231518277
2022-12-20,-0.0005287364706355602
2022-12-21,0.023809470898437324
2022-12-22,-0.023772705463020127
2022-12-23,-0.00279790968330218
2022-12-27,-0.01387847230249395
2022-12-28,-0.030685214506252723
2022-12-29,0.028324123299337867
2022-12-30,0.0024689615831725575
2023-01-03,-0.03740458569830829
2023-01-04,0.010314259142203852
2023-01-05,-0.010604689244857024
2023-01-06,0.03679404032408229
2023-01-09,0.00408911069094775
2023-01-10,0.004456246074286296
2023-01-11,0.02111211485479103
2023-01-12,-0.0005991838163569296
2023-01-13,0.010119159326739569
2023-01-17,0.008756306401943137
2023-01-18,-0.005369794603705902
2023-01-19,0.0004435852491653236
2023-01-20,0.01922071141672954
2023-01-23,0.02350055124749839
2023-01-24,0.010062860942699148
2023-01-25,-0.0047003883750856845
2023-01-26,0.014803145758464087
2023-01-27,0.013684309189071042
2023-01-30,-0.020078009336774283
2023-01-31,0.009020792166311464
2023-02-01,0.007900967336040843
2023-02-02,0.037062124169602084
2023-02-03,0.02440021102574641
2023-02-06,-0.017928791419579482
2023-02-07,0.01924473119086656
2023-02-08,-0.017652851010581894
2023-02-09,-0.006911449416145188
2023-02-10,0.0024561247322028024
2023-02-13,0.018806901143141097
2023-02-14,-0.004225082662368429
2023-02-15,0.01390334001875626
2023-02-16,-0.010429441079158441
2023-02-17,-0.007546380092658178
2023-02-21,-0.026679907449560836
2023-02-22,0.0028961166937735427
2023-02-23,0.0032904327500622443
2023-02-24,-0.01800529594902822
2023-02-27,0.008247442222935941
2023-02-28,-0.003447615299319029
2023-03-01,-0.01424599488284961
2023-03-02,0.004129107496508855
2023-03-03,0.03509000429065834
2023-03-06,0.018539349865996924
2023-03-07,-0.014496535336792626
2023-03-08,0.008377151921220127
2023-03-09,-0.014914430543094603
2023-03-10,-0.013878782879414464
2023-03-13,0.01326611595974958
2023-03-14,0.014088948352536379
2023-03-15,0.002621373310432329
2023-03-16,0.018694184312074036
2023-03-17,-0.005453984883693308
2023-03-20,0.01548408833440229
2023-03-21,0.011943821428006984
2023-03-22,-0.009103395828159888
2023-03-23,0.006969466892315701
2023-03-24,0.008305475534019502
2023-03-27,-0.0122932141369263
2023-03-28,-0.0039803221214483875
2023-03-29,0.019790817397078886
2023-03-30,0.009889809860287091
2023-03-31,0.01564405011272818
2023-04-03,0.007701963381334442
2023-04-04,-0.0032496316851641227
2023-04-05,-0.011290457238565033
2023-04-06,0.005496043052793276
2023-04-10,-0.015972476416003856
2023-04-11,-0.007591033906484634
2023-04-12,-0.004353206403727494
2023-04-13,0.034103681700643484
2023-04-14,-0.0021140238366849085
2023-04-17,0.00012092100846805565
2023-04-18,0.007504705343744478
2023-04-19,0.00696822426992072
2023-04-20,-0.0058462278654618505
2023-04-21,-0.009780893630904397
2023-04-24,0.0018785403449401716
2023-04-25,-0.009435553590574575
2023-04-26,-6.132231670052946e-05
2023-04-27,0.02839529468595381
2023-04-28,0.007540978733663772
2023-05-01,-0.0005303107079875913
2023-05-02,-0.006191455736421103
2023-05-03,-0.006467092458630974
2023-05-04,-0.009913534074970753
2023-05-05,0.0469268398240561
2023-05-08,-0.00040332860483727195
2023-05-09,-0.009971160743346696
2023-05-10,0.010420854878167907
2023-05-11,0.00109477406953995
2023-05-12,-0.005417464826004914
2023-05-15,-0.0028973397064196993
2023-05-16,0.0
2023-05-17,0.003603011637829834
2023-05-18,0.013666092503394456
2023-05-19,0.0006284442690245307
2023-05-22,-0.005480767545287146
2023-05-23,-0.01515492915831218
2023-05-24,0.0016320299846726005
2023-05-25,0.006692299155603987
2023-05-26,0.014104934167192607
2023-05-30,0.010659530292898678
2023-05-31,-0.0002821263064332058
2023-06-01,0.01602254165518735
2023-06-02,0.004775476770184195
2023-06-05,-0.007571108588914632
2023-06-06,-0.0020603862160927244
2023-06-07,-0.0077561973427863196
2023-06-08,0.01546497573537886
2023-06-09,0.002159913952063164
2023-06-12,0.015638799159860106
2023-06-13,-0.002611748781181089
2023-06-14,0.0034913382742334242
2023-06-15,0.011198751651420702
2023-06-16,-0.005860071304944148
2023-06-20,0.00048685134254999873
2023-06-21,-0.00567525028952931
2023-06-22,0.01652525744234179
2023-06-23,-0.0017112223928219539
2023-06-26,-0.007553112171984844
2023-06-27,0.015059131249321345
2023-06-28,0.006327750344335525
2023-06-29,0.0017965371900563465
2023-06-30,0.02310256753518014
2023-07-03,-0.007784684629075889
2023-07-05,-0.005871313864206806
2023-07-06,0.002508582022963113
2023-07-07,-0.005891050318865276
2023-07-10,-0.010856088314256218
2023-07-11,-0.0028098863104080163
2023-07-12,0.008985570044402813
2023-07-13,0.00405755572797406
2023-07-14,0.0007872428757638161
2023-07-17,0.017305557639031965
2023-07-18,-0.0013404880111266282
2023-07-19,0.007071816991458979
2023-07-20,-0.01009745057601541
2023-07-21,-0.006161476459924375
2023-07-24,0.004219959426589703
2023-07-25,0.004513688993796672
2023-07-26,0.004544805456220935
2023-07-27,-0.006580869476923268
2023-07-28,0.01350804902865299
2023-07-31,0.0031658592079018
2023-08-01,-0.004275917848153732
2023-08-02,-0.015489948436775869
2023-08-03,-0.007321710614128896
2023-08-04,-0.04802014227466911
2023-08-07,-0.017253515962363575
2023-08-08,0.005311614700330036
2023-08-09,-0.008954258427928519
2023-08-10,-0.0012347399006544801
2023-08-11,0.0003375024523761816
2023-08-14,0.009393234409926121
2023-08-15,-0.011200386296602027
2023-08-16,-0.0049590337668599105
2023-08-17,-0.014555152617748535
2023-08-18,0.002816167290361271
2023-08-21,0.007736707859230307
2023-08-22,0.00790505209879111
2023-08-23,0.02194868809511008
2023-08-24,-0.026170289403204205
2023-08-25,0.012643096073884807
2023-08-28,0.008846133540099332
2023-08-29,0.02181020689669322
2023-08-30,0.019172272785244138
2023-08-31,0.0011723078181280489
2023-09-01,0.00846342424996216
2023-09-05,0.0012667521794871295
2023-09-06,-0.0357933517593344
2023-09-07,-0.029249472344802352
2023-09-08,0.003491934923314899
2023-09-11,0.0066223985827664755
2023-09-12,-0.017060580981018147
2023-09-13,-0.01185473701800499
2023-09-14,0.00878255037486686
2023-09-15,-0.004154018984214858
2023-09-18,0.01691324031743746
2023-09-19,0.00618096178577443
2023-09-20,-0.01999217326074043
2023-09-21,-0.008889528862696783
2023-09-22,0.004944583720798645
2023-09-25,0.0073802504318611906
2023-09-26,-0.023398259221388162
2023-09-27,-0.00889755416048621
2023-09-28,0.0015255458410070588
2023-09-29,0.0030465344621100066
2023-10-02,0.01483560126721839
2023-10-03,-0.007769924326220701
2023-10-04,0.00730846134513663
2023-10-05,0.007198117932653902
2023-10-06,0.014750550401560591
2023-10-09,0.008451139996715096
2023-10-10,-0.003352126706601788
2023-10-11,0.007903992946358462
2023-10-12,0.005061240929550959
2023-10-13,-0.01029277033390219
2023-10-16,-0.0007268626447565207
2023-10-17,-0.0087847356962244
2023-10-18,-0.0073949153564002446
2023-10-19,-0.0021609578420880293
2023-10-20,-0.014704224174632241
2023-10-23,0.0006941198123167069
2023-10-24,0.002543429660413876
2023-10-25,-0.01349181037124958
2023-10-26,-0.024605558748472034
2023-10-27,0.007969468972583105
2023-10-30,0.012305255859154984
2023-10-31,0.0028187982254228583
2023-11-01,0.018738564720501394
2023-11-02,0.020693302969716942
2023-11-03,-0.005181117404646218
2023-11-06,0.014605169861868328
2023-11-07,0.014450895377112971
2023-11-08,0.005884827480539201
2023-11-09,-0.0026246842990229613
2023-11-10,0.023220157615041925
2023-11-13,-0.008583831646971407
2023-11-14,0.014286004535123187
2023-11-15,0.0030407336312741062
2023-11-16,0.009042164986178935
2023-11-17,-0.00010544708835447114
2023-11-20,0.009278213193990137
2023-11-21,-0.004230909826860585
2023-11-22,0.0035145997305812138
2023-11-24,-0.007004259423033399
2023-11-27,-0.000947643870913395
2023-11-28,0.0032140510486105
2023-11-29,-0.0054095525226622865
2023-11-30,0.0030627245433927364
2023-12-01,0.006791285909799161
2023-12-04,-0.009464682891362264
2023-12-05,0.021063324413944207
2023-12-06,-0.005686995283444851
2023-12-07,0.010139243876975623
2023-12-08,0.00741231955248689
2023-12-11,-0.01292728346049321
2023-12-12,0.007920211299097923
2023-12-13,0.016691418930645296
2023-12-14,0.0007576610869324263
2023-12-15,-0.0027257323832883262
2023-12-18,-0.008503380961779272
2023-12-19,0.005360300875038471
2023-12-20,-0.0107139179200747
2023-12-21,-0.0007700700392522242
2023-12-22,-0.005547433508733657
2023-12-26,-0.002840893510368203
2023-12-27,0.0005178744811591418
2023-12-28,0.0022264166816974296
2023-12-29,-0.00542418517587584
2024-01-02,-0.03578661219826085
2024-01-03,-0.007487753198243463
2024-01-04,-0.012700070838978395
2024-01-05,-0.004012919436744755
2024-01-08,0.024174866777831205
2024-01-09,-0.0022634154884989544
2024-01-10,0.005671292284826546
2024-01-11,-0.0032224747260408693
2024-01-12,0.001778086806786705
2024-01-16,-0.012317167433872123
2024-01-17,-0.005173319831668244
2024-01-18,0.032570650917719046
2024-01-19,0.015532937181857775
2024-01-22,0.012163296657694112
2024-01-23,0.006653122856663529
2024-01-24,-0.0034838576819420375
2024-01-25,-0.0016966331345924512
2024-01-26,-0.00901286655707978
2024-01-29,-0.0035857299177172175
2024-01-30,-0.01924592420910598
2024-01-31,-0.01935747586115466
2024-02-01,0.01334055666918088
2024-02-02,-0.00540514366502276
2024-02-05,0.009846648493096133
2024-02-06,0.008631795126091468
2024-02-07,0.0005811338067702732
2024-02-08,-0.005754668366457882
2024-02-09,0.004093926449051155
2024-02-12,-0.009002028038047172
2024-02-13,-0.011274295814318935
2024-02-14,-0.004809839740113175
2024-02-15,-0.0015746420209764578
2024-02-16,-0.00843044925338976
2024-02-20,-0.004113910178812907
2024-02-21,0.004186093677283509
2024-02-22,0.011243889996503498
2024-02-23,-0.01003424102017203
2024-02-26,-0.007451114585431351
2024-02-27,0.008114370624945133
2024-02-28,-0.006625403300693389
2024-02-29,-0.0036930833891722914
2024-03-01,-0.006030435397010536
2024-03-04,-0.02538123867164843
2024-03-05,-0.028441038848694533
2024-03-06,-0.005878228196921742
2024-03-07,-0.0007094420125435263
2024-03-08,0.010236603696991864
2024-03-11,0.011831652081736976
2024-03-12,0.002778493435951601
2024-03-13,-0.012122582119572844
2024-03-14,0.010927407578769088
2024-03-15,-0.002196610058674331
2024-03-18,0.006372503108038607
2024-03-19,0.013584971559415626
2024-03-20,0.014709222118785004
2024-03-21,-0.040857469961284476
2024-03-22,0.005310188624557677
2024-03-25,-0.008300415671985473
2024-03-26,-0.0066725777375230555
2024-03-27,0.021212709006961372
2024-03-28,-0.01055922189662517
2024-04-01,-0.008455648578125863
2024-04-02,-0.006998783492263905
2024-04-03,0.0047973799869927
2024-04-04,-0.004892421443783879
2024-04-05,0.004501905933989692
2024-04-08,-0.00666346092150738
2024-04-09,0.007242335410943879
2024-04-10,-0.01113918927817592
2024-04-11,0.04327085840073752
2024-04-12,0.008626619126345547
2024-04-15,-0.021863382325239322
2024-04-16,-0.019167337087691028
2024-04-17,-0.00814746516349829
2024-04-18,-0.005714196326850773
2024-04-19,-0.012212624047976073
2024-04-22,0.005090933680292009
2024-04-23,0.006391530570987847
2024-04-24,0.012702429196397302
2024-04-25,0.005147246960742979
2024-04-26,-0.0034728758634358092
2024-04-29,0.024808063371766664
2024-04-30,-0.018270815386966066
2024-05-01,-0.006047193408232565
2024-05-02,0.022032044629804792
2024-05-03,0.059815998871642684
2024-05-06,-0.00910662426188813
2024-05-07,0.0037971386138277996
2024-05-08,0.0018640883761906757
2024-05-09,0.010014330575426333
2024-05-10,-0.006890159209981039
2024-05-13,0.017645360253569553
2024-05-14,0.006173457937272531
2024-05-15,0.01221801756153229
2024-05-16,0.0006323622739317081
2024-05-17,0.00015813213929005698
2024-05-20,0.006162055935977184
2024-05-21,0.006857230447240736
2024-05-22,-0.007538290874444797
2024-05-23,-0.02105821696719934
2024-05-24,0.016588130386485878
2024-05-28,5.267186944091229e-05
2024-05-29,0.0015791034879866217
2024-05-30,0.005255056891338095
2024-05-31,0.005018581693662094
2024-06-03,0.009258742574002055
2024-06-04,0.00164928996923841
2024-06-05,0.00782081329603801
2024-06-06,-0.0070965276002801225
2024-06-07,0.012392072747762217
2024-06-10,-0.01914776012239372
2024-06-11,0.07264909004660769
2024-06-12,0.028578522069909074
2024-06-13,0.005491103832665489
2024-06-14,-0.008168428153006113
2024-06-17,0.019671497916716074
2024-06-18,-0.010984543014322945
2024-06-20,-0.0215128533664124
2024-06-21,-0.010444428195132582
2024-06-24,0.003132677841896303
2024-06-25,0.004468146354872804
2024-06-26,0.019993287512629854
2024-06-27,0.003986044203240224
2024-06-28,-0.016254205252674292
2024-07-01,0.029104523562551998
2024-07-02,0.016239865573180134
2024-07-03,0.005811123910605787
2024-07-05,0.02162033388311113
2024-07-08,0.006538948083326224
2024-07-09,0.0037748417448426608
2024-07-10,0.01880349796310088
2024-07-11,-0.023220792984369076
2024-07-12,0.013050912018093719
2024-07-15,0.016743300110270143
2024-07-16,0.001791813130770148
2024-07-17,-0.025295938004324614
2024-07-18,-0.02053478772936501
2024-07-19,0.0005798631796738452
2024-07-22,-0.0015602758850207232
2024-07-23,0.0046882109787453885
2024-07-24,-0.028754230704878814
2024-07-25,-0.00480448344481732
2024-07-26,0.002160963291568452
2024-07-29,0.0012846423555401554
2024-07-30,0.002565918009612256
2024-07-31,0.01499086477189926
2024-08-01,-0.01675072066025418
2024-08-02,0.006869426357635211
2024-08-05,-0.04816704799358007
2024-08-06,-0.009748080053079478
2024-08-07,0.012498070725356802
2024-08-08,0.016633313191291688
2024-08-09,0.013735951230325671
2024-08-12,0.007129966128083032
2024-08-13,0.017192945513906155
2024-08-14,0.0020338127254488914
2024-08-15,0.01353056315523471
2024-08-16,0.00591846921354322
2024-08-19,-0.0007077954338955417
2024-08-20,0.0027446923720639838
2024-08-21,-0.0004857268912741297
2024-08-22,-0.008259609431242598
2024-08-23,0.010288098295355708
2024-08-26,0.0014987850163938887
2024-08-27,0.003741557490109182
2024-08-28,-0.006753503962535712
2024-08-29,0.01457025208387952
2024-08-30,-0.003437948118565015
2024-09-03,-0.02720524753248732
2024-09-04,-0.008618739713523893
2024-09-05,0.006927738629377345
2024-09-06,-0.007014912470938661
2024-09-09,0.0004075081184016227
2024-09-10,-0.0036213894446761596
2024-09-11,0.011585072193410095
2024-09-12,0.0004940567574551746
2024-09-13,-0.0012119608117990843
2024-09-16,-0.02777532998521237
2024-09-17,0.0021726198870475333
2024-09-18,0.017989875638995345
2024-09-19,0.03706556062944655
2024-09-20,-0.002927445291917685
2024-09-23,-0.007581065072062465
2024-09-24,0.003974025096690426
2024-09-25,-0.004398090277356381
2024-09-26,0.005080160307070036
2024-09-27,0.001186658354039194
2024-09-30,0.02287209031333859
2024-10-01,-0.02914169158910973
2024-10-02,0.0025198182488839205
2024-10-03,-0.0048946807787199065
2024-10-04,0.005007337478568852
2024-10-07,-0.02253089110905182
2024-10-08,0.018404132056073275
2024-10-09,0.016698397510348073
2024-10-10,-0.0021783227335696598
2024-10-11,-0.00650532801725201
2024-10-14,0.01647985820184883
2024-10-15,0.011024667131840804
2024-10-16,-0.008851887879845255
2024-10-17,0.0015963420116462679
2024-10-18,0.012276521799192697
2024-10-21,0.006297940293999549
2024-10-22,-0.0026217801448966682
2024-10-23,-0.021623043087497518
2024-10-24,-0.0008232893975498312
2024-10-25,0.0036431302743360483
2024-10-28,0.00859935641457632
2024-10-29,0.0011568288269685478
2024-10-30,-0.015277911173601555
2024-10-31,-0.018209488262373785
2024-11-01,-0.013279609691562944
2024-11-04,-0.004037561216745256
2024-11-05,0.006486286726520074
2024-11-06,-0.0032669734776912263
2024-11-07,0.021372108265085066
2024-11-08,-0.0011882147854568315
2024-11-11,-0.012028524091727721
2024-11-12,0.0
2024-11-13,0.003969089723554031
2024-11-14,0.013770437341629416
2024-11-15,-0.014109230051908561
2024-11-18,0.013422249209323889
2024-11-19,0.001140245112069671
2024-11-20,0.003154020989376116
2024-11-21,-0.0020960696120325695
2024-11-22,0.005907603608046763
2024-11-25,0.013050819603222186
2024-11-26,0.009404379438592514
2024-11-27,-0.0005530149411751006
2024-11-29,0.010215807549385891
2024-12-02,0.009522577464861515
2024-12-03,0.012771833107112718
2024-12-04,0.0014835866434415035
2024-12-05,0.00012350683544171126
2024-12-06,-0.0008229201890908033
2024-12-09,0.016101115959135104
2024-12-10,0.004133784664764217
2024-12-11,-0.005166121810465163
2024-12-12,0.005963846537199391
2024-12-13,0.0006854887890161976
2024-12-16,0.011727714118647148
2024-12-17,0.009719555250836232
2024-12-18,-0.021421768297346322
2024-12-19,0.007014698277349574
2024-12-20,0.01881582827223327
2024-12-23,0.003064998080540393
2024-12-24,0.01147796804813006
2024-12-26,0.0031757482621099786
2024-12-27,-0.013242143728976585
2024-12-30,-0.013263420600231446
2024-12-31,-0.007057864335583752
2025-01-02,-0.026235896572911255
2025-01-03,-0.002009491834681132
2025-01-06,0.006738997147319958
2025-01-07,-0.011387714496238432
2025-01-08,0.002022971646596483
2025-01-10,-0.024103805569487102
2025-01-13,-0.010344084750700366
2025-01-14,-0.00477817804434344
2025-01-15,0.019675915137548072
2025-01-16,-0.04040014667272307
2025-01-17,0.007535187060103032
2025-01-21,-0.03191577620737518
2025-01-22,0.005344884720209109
2025-01-23,-0.0007593880372303019
2025-01-24,-0.0039346339600490055
2025-01-27,0.0317802621637584
2025-01-28,0.03654391119791067
2025-01-29,0.004616895849009817
2025-01-30,-0.007394757973919863
2025-01-31,-0.006692159687602506
2025-02-03,-0.03385597230587034
2025-02-04,0.021007917727361436
2025-02-05,-0.0014175666042857138
2025-02-06,0.0032262139998637807
2025-02-07,-0.023968762146886702
2025-02-10,0.001187337666050725
2025-02-11,0.02183178748142156
2025-02-12,0.01827014749510436
2025-02-13,0.01967323592804604
2025-02-14,0.012710684479589673
2025-02-18,-0.0005314876576546501
2025-02-19,0.001636168138018812
2025-02-20,0.00392051404821725
2025-02-21,-0.0011390436550645644
2025-02-24,0.006312374747486027
2025-02-25,-0.00024284399473972762
2025-02-26,-0.0270401234489549
2025-02-27,-0.012730935987990133
2025-02-28,0.019131905122169668
2025-03-03,-0.015754251313333967
2025-03-04,-0.0088223823459046
2025-03-05,-0.0008052953828132647
2025-03-06,-0.0017391944176556873
2025-03-07,0.01589256603004152
2025-03-10,-0.04847955156408401
2025-03-11,-0.02918941424893018
2025-03-12,-0.017478699758893934
2025-03-13,-0.033643680889180905
2025-03-14,0.018170585220316893
2025-03-17,0.002388888765495034
2025-03-18,-0.006121457487563542
2025-03-19,0.011989226467345793
2025-03-20,-0.005296369796450651
2025-03-21,0.019476892079065333
2025-03-24,0.01127038115604373
2025-03-25,0.013681912241200633
2025-03-26,-0.009921810242430995
2025-03-27,0.010472672988674825
2025-03-28,-0.02658036232816441
2025-03-31,0.019412618437147255
2025-04-01,0.0047720122743710736
2025-04-02,0.0031363284814578396
2025-04-03,-0.09245620080797823
2025-04-04,-0.07288735766061138
2025-04-07,-0.0367342786061855
2025-04-08,-0.04981823929192353
2025-04-09,0.1532885769098551
2025-04-10,-0.042393803760042426
2025-04-11,0.040594452856169694
2025-04-14,0.02205407661995684
2025-04-15,-0.0018764431236599766
2025-04-16,-0.03893334435103357
2025-04-17,0.013949665806890499
2025-04-21,-0.019392813657033492
2025-04-22,0.03406502870124406
2025-04-23,0.02433161145205487
2025-04-24,0.018426164919435495
2025-04-25,0.004367221263343435
2025-04-28,0.004109375580146679
2025-04-29,0.005091894749990278
2025-04-30,0.006107591790042166
2025-05-01,0.0038588738658813515
2025-05-02,-0.037361741757710676
2025-05-05,-0.03145849927117084
2025-05-06,-0.0019106137620794605
2025-05-07,-0.011384839554669735
2025-05-08,0.006318533035958307
2025-05-09,0.0052660880535218
